C0 C1 Cinter N sigmaAdd sigmaObs sigmaV sigmaX tpsInt rmseW
0.419723 1.769448 21.236067 1347.148924 1.763071 1.788867 0.940855 7.286068 13.987885 0.178936
2.487075 0.421983 25.254652 2014.179411 1.797859 1.500858 0.084318 8.417231 12.909135 0.09993
1.731542 0.607021 27.566051 1172.687709 0.624728 1.235558 0.194479 9.27549 19.807397 0.045863
0.309163 1.860335 64.743045 1635.238959 0.969377 1.556316 0.770958 6.548993 26.312949 0.054599
1.166075 1.414402 9.203299 549.207506 1.23256 0.855599 0.038157 7.171963 19.045862 0.215521
2.165985 0.68891 87.99213 1340.716318 0.226425 1.69764 0.985161 4.717815 16.061133 0.046677
2.449076 1.283754 91.920751 821.259865 0.948281 1.530816 0.738979 3.56471 20.516711 0.068219
1.207451 1.570751 21.955912 1800.408046 0.580717 2.019906 0.46179 0.363021 7.736203 0.06266
2.20309 0.59972 93.275496 853.596725 1.554809 0.336422 0.94244 0.204145 11.154905 0.165079
0.724129 0.75605 60.557467 2349.989635 1.504601 0.86912 0.677968 3.567191 6.318418 0.083435
0.547525 1.573188 15.704686 2033.465776 0.484154 1.399966 0.168565 7.167677 20.163383 0.04584
1.924137 1.631007 10.055081 1934.139393 0.467579 0.582751 0.85104 8.331264 17.280934 0.026114
1.232789 0.571703 96.945978 1933.612768 0.554659 0.667553 0.917992 1.316809 14.615158 0.028903
1.552179 1.049077 71.147701 1290.480525 0.395306 1.584819 1.016551 6.051896 18.282053 0.052312
1.437234 1.216486 19.931547 2290.381771 0.405622 1.204854 0.833263 8.913245 15.299908 0.040177
2.131731 0.58391 46.80033 1148.271637 0.208984 0.259729 0.747975 4.305579 13.759717 0.020285
1.001708 1.440802 97.108739 1907.91011 0.938606 1.718516 0.432812 6.051984 28.082109 0.048843
0.998617 1.282423 81.397305 2367.460823 0.992761 1.772737 1.006038 4.981461 12.422575 0.041649
1.574061 0.570278 44.721846 2367.740084 0.37092 1.148422 0.674814 3.160152 22.084796 0.032126
0.828851 1.445468 95.747328 1411.079417 0.68036 1.712723 0.796246 1.97648 26.123583 0.066232
1.476627 1.378391 64.952935 1835.039419 0.934279 0.219262 0.968334 4.32444 22.973267 0.081592
1.834469 1.405721 21.551813 1422.242897 0.732598 0.843087 0.772984 9.217639 5.300333 0.039532
1.965842 0.120588 68.112458 2462.573226 1.337709 0.729843 0.863095 9.43763 8.973382 0.082931
2.169623 1.01179 88.367661 2196.797175 1.074748 0.639997 0.562958 3.291181 6.07555 0.060259
0.586176 1.319437 82.557639 2037.219773 1.202303 0.418235 0.51744 5.872351 13.757164 0.114218
1.770809 0.377708 97.349389 1084.618564 1.994955 1.795374 0.037684 3.716683 23.396678 0.127907
0.428448 2.419048 81.696667 1774.918114 0.265897 1.145061 0.823165 3.415653 27.033671 0.048623
1.656969 1.774671 45.567281 978.809163 0.637885 1.846049 1.058492 0.33611 8.93758 0.067993
0.921621 1.716195 34.15029 1118.127846 1.969167 0.903612 0.820796 4.738094 23.488657 0.322262
1.316325 2.068766 54.363409 2150.817581 0.923247 0.336722 0.890859 0.043544 22.725401 0.113085
1.649453 0.527022 30.071887 1407.62698 0.493022 1.503768 0.032283 3.850583 18.489761 0.058037
0.628594 0.570837 31.968485 1383.459938 0.167801 0.204094 0.620067 1.066904 17.154407 0.020307
1.775672 1.038259 11.008341 2004.496372 1.726711 2.031656 0.986507 9.079761 21.865423 0.070643
0.525603 2.085481 55.137433 1893.202436 0.272187 2.0344 0.804091 2.336814 7.850364 0.045937
1.90967 1.547893 62.416611 2242.053934 0.127321 0.893526 0.501802 6.088659 23.54581 0.03189
0.880215 1.908061 92.393438 1872.260208 0.382211 0.651464 0.999983 6.915632 29.427577 0.030154
0.726107 0.97334 4.144795 1851.347267 1.982059 1.813722 0.198882 0.659057 18.359678 0.150375
2.358347 1.306064 27.995743 1565.749667 1.99008 0.207855 1.079473 10.175367 19.241549 0.184815
1.989094 0.365121 44.732218 1968.991074 1.8596 1.518917 0.576204 3.025655 18.853307 0.097104
1.303176 0.080284 45.458921 1882.145501 0.987252 1.26094 0.258324 9.725513 11.384856 0.048937
1.903611 1.82202 95.950408 2099.902794 1.774417 1.156178 0.241197 10.198484 10.187254 0.099028
1.718372 2.144439 34.273235 856.334874 0.196501 0.322283 0.010904 4.139974 22.55396 0.029337
1.722418 2.374245 89.165804 2250.107886 1.769304 1.626872 0.384485 3.693363 20.655669 0.057308
1.036092 0.092514 32.465005 1391.467463 1.226683 1.834126 0.552583 0.487178 23.319176 0.070871
0.752907 2.450627 35.021808 2394.74561 1.375798 0.34374 0.664131 7.394814 9.983767 0.140311
0.899612 0.473909 41.02592 887.058456 0.966231 1.692047 0.149666 3.677656 24.954568 0.0853
2.362384 2.441491 51.891609 1745.517553 1.852735 0.21708 0.783057 4.561858 11.25263 0.164292
0.780995 0.197737 67.725486 922.898903 1.819944 1.2665 0.734266 5.813927 5.45808 0.150868
0.714544 2.214226 57.486726 521.53296 0.85939 1.563037 0.222691 0.391102 16.929552 0.515427
2.212808 1.425826 79.833652 1592.735674 1.347528 1.36709 0.1551 1.634396 20.371516 0.055116
0.508276 1.758171 73.986657 1262.532473 0.644185 1.781918 0.074721 4.46222 18.797362 0.07523
1.796624 0.946908 84.193988 1923.016564 0.926758 0.601316 0.227217 6.8948 27.178909 0.055669
2.294778 2.428931 8.639581 1059.463378 1.510127 1.744655 0.751419 0.673748 22.878175 0.100882
2.080998 1.611805 60.84876 961.66214 1.843552 1.757558 0.133854 7.999952 8.580948 0.082868
1.788298 2.295851 29.50696 709.761404 0.605847 1.718878 0.5517 1.946433 28.077992 0.081305
1.927367 1.12416 37.180476 835.138324 1.526489 1.184673 1.088899 3.74667 5.092916 0.11081
2.169085 1.16171 19.279039 2296.75503 0.696541 1.065002 0.659736 4.803145 10.214984 0.035872
2.248493 1.554507 91.250108 2038.776751 0.768783 1.122225 0.632161 0.518422 14.540276 0.036711
0.792605 0.530758 45.25925 983.372532 0.901344 0.60048 1.038072 9.742636 17.144231 0.077198
2.144172 1.699954 10.626367 723.876959 2.016603 0.512514 0.075117 6.508119 18.037398 0.346536
1.235007 1.615833 56.684821 1272.375161 0.807164 0.697649 0.814682 8.069873 13.559585 0.050549
0.739569 0.083366 99.24881 1929.669441 0.558727 1.712888 0.510344 5.482836 14.18343 0.035174
2.070628 0.208405 87.463406 2100.336608 0.352235 0.976944 0.082294 0.867209 13.407652 0.028001
1.757925 1.536543 66.781575 459.103058 0.609291 1.860003 0.613344 10.424425 25.236286 0.093578
1.169659 1.256658 26.732451 1720.42281 1.827245 0.554296 0.075573 10.74358 5.07515 0.164232
0.954655 2.152608 67.443944 858.907266 0.175924 1.334138 0.891431 11.045626 15.586508 0.059809
0.726616 0.22984 62.936635 470.354747 0.468269 0.438821 0.164747 7.71201 5.710417 0.055409
2.046276 1.163589 87.518921 1779.276575 0.757646 0.316946 1.053792 4.011621 16.918084 0.058116
1.469357 0.692774 86.438105 953.427268 0.275488 0.949159 1.058841 4.292001 15.509399 0.042931
1.903562 0.886856 28.862314 2197.649187 0.447416 1.965584 1.040506 0.078784 11.435354 0.056471
2.496856 1.547667 80.470684 2229.928089 1.201432 0.521292 0.962502 1.024342 26.905749 0.081598
1.116368 0.409851 86.781534 2417.914725 1.486397 1.198142 0.583615 8.50083 14.695479 0.070232
1.946256 0.446706 19.342836 2025.870935 0.241352 0.2183 0.271321 4.1292 6.112213 0.016734
0.970075 2.448323 6.245686 2155.26006 0.753475 2.025169 0.814581 5.111095 8.81219 0.053813
2.489516 1.846719 45.245057 687.408392 0.640482 1.758957 0.191686 10.465292 24.593866 0.094376
0.958831 0.683918 29.319979 2413.040944 0.362379 1.52957 0.592675 9.077581 14.348259 0.051726
0.798317 1.986459 31.982117 1193.336718 1.107517 1.35117 0.687422 10.612066 27.459779 0.054374
0.745635 1.353822 46.330336 1314.262993 0.764131 0.974069 0.850994 6.43746 27.594492 0.042257
1.392931 1.86304 53.333949 2059.938925 0.987051 0.998044 0.515004 0.70307 14.653905 0.05283
0.895964 2.102787 78.303778 422.165721 0.661684 0.726307 0.342733 10.7639 29.773914 0.08515
0.65121 0.746964 53.559094 1186.565256 0.926332 0.561836 0.765026 5.561341 10.667388 0.079085
2.414845 0.041655 76.952639 1610.154444 1.739752 1.343039 0.168222 1.671811 22.990614 0.108504
1.7838 1.765338 44.180381 1874.948268 0.366643 2.035664 0.264843 2.119952 17.786758 0.060239
1.63242 1.253503 3.211415 893.957064 0.691048 1.392993 0.360056 0.157032 16.698529 0.080264
1.561137 1.101229 32.646525 2138.309486 0.262126 0.575202 0.762034 1.524871 26.677039 0.024673
1.321718 1.188902 45.044485 1382.048663 0.659469 0.206738 0.121214 10.992136 25.965516 0.06089
2.358904 0.083252 67.585889 1127.656558 1.698617 0.244059 0.694173 0.735002 10.268879 0.155897
0.758173 0.387812 76.88063 1328.00438 1.891187 1.441824 0.734973 7.144422 6.328913 0.118317
0.503416 0.007976 66.215728 1703.809952 1.06595 0.987397 0.846041 10.993997 14.801026 0.067357
2.47385 1.61221 28.531482 1949.084655 0.790239 0.297968 0.713252 9.677624 10.099391 0.060747
2.094749 0.575324 92.010315 1013.52691 1.818373 1.450589 0.725325 3.132204 22.818433 0.125441
1.830521 0.478358 30.392433 630.06861 0.450195 0.434637 0.347754 6.226005 26.568057 0.046449
0.431086 0.020311 13.775999 638.238166 1.913701 0.990143 1.021944 4.96383 22.814888 0.22391
1.926142 2.268745 23.567548 546.846801 0.195754 1.802891 0.380894 6.249657 16.632764 0.102853
0.815562 1.629857 61.559831 1027.732575 1.536897 1.11508 1.040114 5.490096 18.690852 0.145112
0.443825 0.380815 55.330608 751.483063 0.561102 0.91937 0.939774 6.035751 8.743146 0.051865
1.548703 1.210025 57.594366 1153.317755 1.410029 0.803006 0.989801 0.513656 16.391125 0.143846
1.255273 0.163793 38.369157 2485.993406 1.757353 1.498809 1.046516 0.306853 6.38709 0.079715
1.978005 2.216607 63.966683 950.469535 1.190763 1.302123 1.085668 2.705777 24.790763 0.068091
1.012464 1.79231 47.419845 953.114183 1.995128 1.384767 1.09455 7.984042 17.720873 0.183725
0.742007 1.096648 24.52588 711.613095 1.029556 1.727006 1.051176 0.285787 11.837332 0.086275
2.398348 1.63108 29.946417 629.78383 0.399667 0.408603 0.1672 2.436497 18.665351 0.042988
0.661058 0.3082 72.145151 434.605445 0.144662 1.135719 0.304967 8.578119 14.840406 0.072131
1.271091 0.713702 7.432197 868.783498 0.593156 1.770457 0.744086 7.593404 9.666752 0.082588
2.377556 2.259494 21.597045 2385.879567 1.335761 0.374062 0.586661 0.262234 11.169101 0.141003
2.358647 2.213106 65.668159 1343.461716 1.830562 0.658849 0.778048 3.046502 28.252657 0.191529
1.505842 0.591862 79.818029 713.479304 0.690776 0.640799 1.07761 6.070252 27.19009 0.060961
0.617618 2.096981 15.938677 578.016629 0.535149 2.023739 0.158077 0.410487 24.611153 0.13133
2.355815 1.7139 30.401875 2010.919401 1.768225 0.252335 0.782263 6.086873 15.147559 0.1515
2.396573 1.600829 53.285923 1936.102473 1.176283 0.245118 0.549841 5.606017 19.099559 0.092646
0.389441 0.158006 57.895272 1187.4001 1.711654 0.827968 1.085317 3.380611 15.707711 0.142784
1.708156 0.463725 22.37508 2211.787375 1.307656 0.882726 1.08275 0.089657 8.519773 0.069087
1.384932 0.382485 97.379092 1398.147799 1.140239 0.876346 0.746163 4.511384 26.165031 0.074247
1.996633 0.351788 84.547164 1613.652232 1.357881 0.892352 0.960518 10.997957 29.847414 0.097091
2.382941 0.190242 42.14583 2134.470856 1.86623 1.463405 0.943559 5.479837 5.811935 0.102953
0.490995 0.616354 22.767697 435.027483 1.451066 1.906719 0.456628 3.000071 23.876039 0.134817
1.944912 0.96638 25.522075 1660.938649 1.435845 1.570194 1.003778 10.221667 6.516021 0.065755
1.421742 1.481987 48.982314 2054.613414 1.900472 0.923743 0.879011 3.255777 9.809249 0.134653
1.594457 0.140861 94.086833 2147.656167 0.281995 0.805242 0.142215 3.574405 20.196394 0.022421
0.52047 2.407629 32.824705 1205.332771 1.444661 0.42522 0.262745 3.363359 16.111794 0.201038
1.889962 0.857608 84.687505 1778.56738 1.617211 0.552502 0.435658 0.097313 22.497404 0.121891
1.944011 1.408546 38.421663 864.560654 1.540461 1.140705 0.767541 0.482681 8.63503 0.123786
0.817765 0.531671 93.684164 779.735732 1.81573 0.799044 0.467136 1.560537 12.474702 0.234414
0.370929 2.313411 74.997082 1395.125171 0.314508 1.163479 0.613572 6.303091 10.807678 0.043519
0.946239 0.688123 89.235872 1643.863713 0.89935 1.555729 1.064819 8.156534 15.450626 0.04432
0.984299 0.18502 98.018853 2154.590673 1.68182 1.862893 0.978195 4.488664 24.151269 0.073525
1.486389 1.346872 79.261369 2363.831225 1.452213 1.024924 0.701793 7.306833 28.693511 0.071715
2.30922 1.067376 68.253924 2141.250869 1.855312 1.833221 0.753487 11.043933 11.839196 0.076279
2.350266 0.873723 75.969369 567.136251 1.494686 1.139535 0.557008 4.839969 25.77409 0.14141
1.833084 0.707996 58.444685 1555.48471 2.029492 1.98465 0.075021 2.419534 18.138494 0.089191
2.054406 1.302606 70.734036 993.20418 0.998011 1.510276 0.364944 10.974638 15.401911 0.059521
1.532647 0.608288 82.762691 2254.374136 1.15269 0.988971 0.156319 1.200799 9.658795 0.047215
0.58378 1.086664 91.503497 1202.96456 1.580237 0.111021 0.225907 0.834644 7.840935 0.169996
1.56234 1.720262 44.399915 2173.889487 0.38716 1.055481 0.039923 1.961584 26.746677 0.040895
1.843348 0.505581 67.460063 1232.836136 1.05867 1.107811 0.219166 0.836846 29.977821 0.06124
1.627339 2.218101 21.065289 2107.861718 1.956366 0.251451 0.219292 2.388319 15.497522 0.165038
1.961917 0.994195 12.197163 1755.833181 1.284524 1.219407 0.309905 0.365375 23.264612 0.064739
2.276194 1.684076 22.272351 966.620316 1.193622 1.226234 0.517385 7.926684 18.720867 0.070796
0.38128 2.069787 91.49052 1185.939206 2.050372 0.482803 0.358793 8.056556 11.184811 0.308901
1.039607 2.131142 83.073114 1801.838961 0.186999 0.387151 0.534615 6.035374 10.886817 0.02382
1.603222 0.039735 47.007942 1343.44183 0.791334 0.402382 0.17107 8.298691 24.572416 0.068108
2.092636 2.222709 82.974196 1019.047038 1.11141 1.058591 0.944562 7.304265 23.051606 0.064059
1.099909 0.738519 57.031878 881.747843 1.325542 0.251218 0.488606 3.175316 5.015547 0.168621
1.13975 2.037668 88.070246 1727.733757 2.055757 0.26119 0.264423 1.404277 22.254446 0.192772
2.448172 2.371335 97.90393 2255.344228 1.348645 1.550944 0.025398 8.974462 23.711179 0.052692
2.388908 2.250036 59.746158 2238.702952 1.17625 0.730566 0.327764 1.585997 6.689915 0.070177
0.775458 2.367474 67.933037 1244.378473 0.396106 0.457893 0.968177 4.86538 15.982466 0.047437
1.972429 0.958312 19.17521 1359.467567 1.643039 0.841592 0.594606 1.602531 17.53361 0.136861
1.420331 1.167524 85.995233 2330.888419 1.946438 0.933224 0.474157 10.398628 10.213704 0.121362
1.119866 1.132516 96.541063 808.073739 1.28089 0.355481 1.063612 8.296063 11.030011 0.159737
0.787829 1.135861 77.618692 1110.745192 1.729511 0.480907 0.054527 8.17696 16.100302 0.195669
0.681658 2.163831 83.478118 1238.059513 0.521991 1.554749 0.179955 7.354961 24.885884 0.068207
1.30733 0.615667 95.883678 1783.306542 1.345574 1.501366 1.086392 8.222321 8.766887 0.057653
0.545658 0.87066 41.472466 807.753433 0.670109 0.385016 0.687102 4.409642 24.004378 0.121204
1.984622 2.409077 50.726581 1849.280956 1.758893 0.535027 1.031154 2.094017 10.317879 0.186656
1.78949 1.37127 42.823881 1064.10012 1.878351 0.330308 0.540801 3.30843 13.41527 0.229452
1.019841 2.121066 72.015354 1448.014803 0.770977 0.293562 0.977323 3.660451 9.908619 0.099635
0.376499 2.266514 47.312805 530.615401 0.224038 0.190503 0.982389 2.94509 9.514041 0.091556
0.605928 2.452766 72.669552 853.550524 2.049802 0.389057 0.518546 0.036111 28.382011 0.299573
1.658073 1.687807 43.28185 2297.470713 0.626822 0.358782 0.550105 3.838124 29.737632 0.039424
1.299591 1.871649 48.820453 1842.309426 0.429492 1.174728 0.462602 2.29075 6.578496 0.040946
1.999152 0.155033 14.357292 2013.735498 1.655404 1.927402 0.78198 6.724815 13.292571 0.078301
1.167474 1.562715 20.927501 2463.653265 0.758832 1.844447 0.989593 4.548007 25.947573 0.051437
1.716973 1.294396 78.668443 646.517626 0.741999 0.483773 0.544792 4.379052 20.492698 0.079172
0.528536 1.816177 65.338822 1704.878452 1.603074 0.239473 0.027605 9.600791 16.640455 0.163996
0.723767 0.067212 99.956457 1698.649631 1.587792 1.523983 1.038926 0.83327 5.804015 0.087253
1.793644 1.858947 15.148892 1497.998151 0.425495 0.623828 0.706383 10.493848 26.167999 0.027834
0.665015 0.612026 6.088137 2271.967773 0.122003 0.248001 0.968335 10.021495 24.12539 0.011222
1.75451 0.96597 43.848511 837.127355 0.368592 0.951587 0.260831 2.211971 26.497752 0.055952
1.511169 0.395129 58.364669 1166.452061 0.300588 1.277535 0.978903 10.992669 5.28497 0.035688
0.48156 0.745076 89.565888 898.517275 1.959815 1.475614 0.957844 9.687219 15.820182 0.149811
2.245387 2.267498 48.258833 1745.03149 1.76219 1.906775 0.321895 9.625015 10.281377 0.057679
2.061336 1.570544 24.230993 1361.471539 1.547729 1.969278 0.330111 8.90755 27.652602 0.079182
0.321145 0.215996 5.90589 1543.842839 0.782095 1.758417 0.360697 2.801626 18.130852 0.081099
0.759169 0.577358 29.165544 1113.349279 0.740236 0.464874 0.231477 7.984394 19.464477 0.062645
1.599805 0.449483 67.4849 1282.314624 1.787756 0.329818 0.052169 6.936929 24.387018 0.169144
1.851476 1.591273 32.330646 2481.033071 1.564313 0.887617 0.409128 3.608487 18.912325 0.089047
1.276643 0.10818 99.040946 2448.026008 1.288944 1.049244 1.097858 7.315134 12.408509 0.067852
0.993439 2.477191 47.854597 1274.682876 1.482509 1.854633 0.842752 7.051092 9.413286 0.061496
1.544258 2.271279 30.460051 1209.588606 0.968012 0.752235 1.087761 7.934407 7.95347 0.072239
0.726356 1.028763 53.105642 2317.48882 1.4891 0.312538 0.459733 10.27513 19.658317 0.11416
2.111676 1.046088 57.290111 507.237564 0.782806 1.482568 0.826791 5.376786 17.059209 0.085035
1.540807 2.21214 58.052208 485.717337 1.295765 1.29665 0.940471 2.787204 29.005384 0.224899
1.149152 1.173424 61.120191 1953.575502 0.888189 1.86218 0.783416 5.737387 21.929805 0.0506
1.544572 0.834006 54.414757 1774.71821 1.615596 0.646287 0.885522 4.153326 9.650916 0.119833
1.382192 0.178181 78.145948 532.603316 0.312727 1.540412 0.687471 1.864066 6.057879 0.073763
1.42151 2.483588 66.972598 443.370842 1.013971 1.092731 0.045665 8.292066 23.971029 0.099013
1.769891 0.88305 54.095508 1140.179422 0.681298 0.796585 0.096889 3.864744 18.361403 0.043617
1.144034 1.39279 37.654506 2212.175734 0.341736 1.169521 0.254476 0.571735 21.371739 0.039185
1.176993 1.324579 21.141307 1746.619907 0.651103 0.348065 0.021706 3.503675 29.976024 0.062904
1.697698 1.260052 3.384019 2160.677374 0.558804 0.337352 0.293241 7.462466 18.535966 0.038707
0.872272 1.649419 16.125627 1050.148578 1.125055 1.21506 0.628038 4.139213 23.048256 0.075422
1.593968 0.926403 76.997415 1290.538562 1.750817 0.276072 0.959793 9.461753 16.733351 0.168472
1.540775 2.179155 6.141787 2321.104731 1.684411 1.56883 0.07755 3.065701 25.925397 0.078018
1.354636 0.098877 19.26496 1680.241674 2.048576 0.108024 0.993013 2.853613 19.639348 0.174011
2.280847 1.818767 12.67036 2194.016539 1.484009 0.902227 0.25273 11.042792 17.29074 0.09216
1.68451 1.265862 3.716121 1983.902746 1.790891 1.744633 0.585638 3.050147 23.074349 0.087396
1.279195 0.095509 64.255019 2282.174111 1.783585 1.923922 0.214124 3.605333 26.007043 0.079451
0.604327 0.672458 85.381374 783.466163 1.557553 1.785237 1.047188 5.424842 13.52717 0.080719
1.992712 2.26315 72.054117 1416.466288 1.472324 2.038831 0.780733 7.719438 16.938069 0.059678
2.255977 2.233325 79.226691 750.092011 0.359904 1.059918 0.681139 3.977527 19.461383 0.057163
0.447003 2.477576 37.428385 684.306753 0.567512 0.779161 0.76181 8.952962 23.947361 0.114976
0.709187 2.351768 55.227116 1770.54894 1.419272 0.762142 0.502703 6.475786 19.674147 0.164272
1.204975 1.406911 73.617206 1087.77648 1.633229 0.472924 1.057816 3.118405 27.787651 0.219561
1.692829 0.581448 56.28492 1145.838508 1.881046 0.184756 0.941003 1.032177 16.625194 0.181036
1.608151 2.330436 60.235674 1773.348744 2.081421 0.667716 0.598074 7.011482 22.910597 0.183906
0.300445 1.951121 86.954824 837.591773 0.332343 0.117003 0.361317 5.191875 21.766123 0.06062
